classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,medium256,256,500,500,1.0,29358.496,28500.0,3035.5176020257923,0.10339486062316654,27167.0,28500.0,32421.100000000002,34377.1,39840.659999999996,72834.0,28458.0,28542.0,29512.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,29.358496,28.5,3.0355176020257923,32.4211,34.3771,39.84066,500,34061.690353620295,34061.690353620295,100.52286057160423,82,retained_all_samples,10321920,10.32192,,,MEASURED,,,,,,,,1401,20512,19111,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,small128,128,500,500,1.0,29143.174,28229.5,3059.676604737035,0.10498776161913713,26791.0,28229.5,32220.500000000004,34637.499999999985,39794.92,62708.0,28208.0,28250.0,29308.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,29.143174,28.2295,3.059676604737035,32.2205,34.63749999999999,39.79492,500,34313.3524165899,34313.3524165899,100.56557326254168,81,retained_all_samples,10174464,10.174464,,,MEASURED,,,,,,,,891,19998,19107,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,small64,64,500,500,1.0,29032.846,28312.5,2714.7197344767496,0.09350511949385705,27292.0,28312.5,30875.0,34092.299999999996,38462.17,65917.0,28250.0,28375.0,29250.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,29.032846000000003,28.3125,2.7147197344767497,30.875,34.092299999999994,38.46217,500,34443.74692029848,34443.74692029848,100.74795974187305,72,retained_all_samples,10141696,10.141696,,,MEASURED,,,,,,,,698,19808,19110,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,transaction512,512,500,500,1.0,30522.738,29750.0,3098.6619190762754,0.10151978892182854,28250.0,29750.0,32679.500000000004,34975.599999999984,41767.919999999984,75875.0,29708.0,29792.0,30698.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,30.522738,29.75,3.0986619190762754,32.679500000000004,34.975599999999986,41.76791999999998,500,32762.46056300716,32762.46056300716,100.57420143631937,59,retained_all_samples,10403840,10.40384,,,MEASURED,,,,,,,,2313,21398,19085,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_submission_envelope_component,JSON,serialize_submission_envelope,vote192,192,500,500,1.0,29374.782,28625.0,3385.6434403945987,0.11525680225965929,27209.0,28625.0,31171.100000000002,33010.44999999999,39292.26,72542.0,28583.0,28667.0,29526.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,29.374782,28.625,3.3856434403945985,31.171100000000003,33.01044999999999,39.29226,500,34042.80583256754,34042.80583256754,100.51478850123891,65,retained_all_samples,10240000,10.24,,,MEASURED,,,,,,,,1143,20265,19122,1,serialized
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,block4096,4096,30,30,1.0,1591930.5666666667,1535167.0,201874.03105225918,0.1268108266021689,1392000.0,1535167.0,1817228.9000000001,1959958.8499999994,2223450.25,2291709.0,1490589.75,1588541.0,1591433.3333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,30,1591.9305666666667,1535.167,201.87403105225917,1817.2289,1959.9588499999993,2223.45025,30,628.1681003800899,628.1681003800899,99.96876538815543,2,retained_all_samples,10715136,10.715136,,,MEASURED,1952,,3309,3309.0,3309,,,15112,99268,19206,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,digest32,32,30,30,1.0,1178170.9666666666,1090646.0,308263.39101047127,0.2616457201306052,885958.0,1090646.0,1406108.3000000003,1659781.0999999992,2219166.0700000003,2399667.0,1022270.5,1200333.5,1184433.3333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,30,1178.1709666666666,1090.646,308.26339101047125,1406.1083000000003,1659.7810999999992,2219.16607,30,848.7732496322195,848.7732496322195,100.53153293060551,1,retained_all_samples,9846784,9.846784,,,MEASURED,1952,,3309,3309.0,3309,,,606,65294,19169,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,kilobyte1024,1024,30,30,1.0,1305922.2333333334,1247521.0,219233.64476467966,0.16787649307806893,985125.0,1247521.0,1546587.2,1671206.2499999993,1812767.6800000002,1830083.0,1154708.5,1432542.0,1310633.3333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,30,1305.9222333333335,1247.521,219.23364476467967,1546.5872,1671.2062499999993,1812.7676800000002,30,765.7423807293068,765.7423807293068,100.36074889298538,0,retained_all_samples,10518528,10.518528,,,MEASURED,1952,,3309,3309.0,3309,,,4143,73679,19208,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,large16384,16384,30,30,1.0,3178615.3,3125854.5,174502.92919034438,0.05489904021740045,2940542.0,3125854.5,3377570.9,3505637.8,3623751.43,3648208.0,3065646.0,3246313.0,3180066.6666666665,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,30,3178.6153,3125.8545,174.5029291903444,3377.5708999999997,3505.6378,3623.7514300000003,30,314.60239935295095,314.60239935295095,100.04566034356743,0,retained_all_samples,11173888,11.173888,,,MEASURED,1952,,3309,3309.0,3309,,,58983,201581,19192,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,medium256,256,30,30,1.0,1148287.4666666666,991729.5,301118.869782377,0.26223300220848617,890375.0,991729.5,1524120.8000000003,1745304.2,1956192.3600000003,2039833.0,939541.5,1196125.0,1151366.6666666667,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,30,1148.2874666666667,991.7295,301.118869782377,1524.1208000000004,1745.3042,1956.1923600000002,30,870.8620698463892,870.8620698463892,100.2681558485471,7,retained_all_samples,10289152,10.289152,,,MEASURED,1952,,3309,3309.0,3309,,,1402,67272,19205,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,small128,128,30,30,1.0,1141447.2333333334,1138291.5,198801.93738868693,0.17416655941959902,885792.0,1138291.5,1422408.1,1479084.0,1542190.97,1564291.0,1004584.0,1224666.5,1144533.3333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,30,1141.4472333333333,1138.2915,198.80193738868692,1422.4081,1479.084,1542.1909699999999,30,876.0807953248358,876.0807953248358,100.27036729424519,0,retained_all_samples,10174464,10.174464,,,MEASURED,1952,,3309,3309.0,3309,,,892,66142,19223,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,small64,64,30,30,1.0,1167836.0666666667,1023770.5,308903.70057047444,0.2645094713097641,884792.0,1023770.5,1668983.0000000002,1793047.4,1852646.53,1876584.0,950271.0,1201750.0,1167300.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,30,1167.8360666666667,1023.7705,308.9037005704744,1668.9830000000002,1793.0474,1852.64653,30,856.2845664240203,856.2845664240203,99.95409743867589,5,retained_all_samples,10141696,10.141696,,,MEASURED,1952,,3309,3309.0,3309,,,699,65541,19177,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,transaction512,512,30,30,1.0,1195815.2666666666,1082625.0,275163.5422227064,0.2301053932767763,946458.0,1082625.0,1540720.3,1586115.2499999998,1986052.2200000004,2140791.0,1029208.5,1171666.5,1195966.6666666667,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,30,1195.8152666666665,1082.625,275.16354222270644,1540.7203,1586.1152499999998,1986.0522200000005,30,836.2495678680358,836.2495678680358,100.01266081845752,1,retained_all_samples,10403840,10.40384,,,MEASURED,1952,,3309,3309.0,3309,,,2314,69300,19176,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,build_sign_verify_admit_carrier,vote192,192,30,30,1.0,1107559.7666666666,1091666.5,168531.79468241212,0.15216496640143284,889084.0,1091666.5,1335478.9,1354427.05,1474477.82,1519875.0,996584.0,1197083.5,1109233.3333333333,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,30,1107.5597666666665,1091.6665,168.5317946824121,1335.4788999999998,1354.42705,1474.47782,30,902.8858126632925,902.8858126632925,100.15110395998796,0,retained_all_samples,10240000,10.24,,,MEASURED,1952,,3309,3309.0,3309,,,1144,66548,19168,1,signed_verified_admitted_carrier_built
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,block4096,4096,500,500,1.0,228618.168,223812.5,19702.019755971858,0.08617871417800818,214958.0,223812.5,240937.80000000002,254437.49999999994,279088.23999999993,569542.0,222542.0,224688.5,230594.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,228.618168,223.8125,19.702019755971858,240.9378,254.43749999999994,279.0882399999999,500,4374.105561024354,4374.105561024354,100.86424977388499,39,retained_all_samples,10780672,10.780672,,,MEASURED,1952,,3309,3309.0,3309,,,15111,34162,19051,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,digest32,32,500,500,1.0,142655.14,139604.0,8028.090306438803,0.05627620782846522,132041.0,139604.0,151728.80000000002,156723.55,173964.66999999998,193542.0,139062.5,140833.0,145170.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,142.65514000000002,139.604,8.028090306438804,151.7288,156.72355,173.96466999999998,500,7009.912155986808,7009.912155986808,101.7628947684605,37,retained_all_samples,9994240,9.99424,,,MEASURED,1952,,3309,3309.0,3309,,,605,19689,19084,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,kilobyte1024,1024,500,500,1.0,163341.57,159771.0,8480.73726359733,0.051920262941009626,154458.0,159771.0,174925.3,179056.55,195862.16999999998,210416.0,159292.0,160750.0,166002.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,163.34157000000002,159.771,8.48073726359733,174.9253,179.05655,195.86217,500,6122.140248805004,6122.140248805004,101.62875255821282,56,retained_all_samples,10551296,10.551296,,,MEASURED,1952,,3309,3309.0,3309,,,4142,23281,19139,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,large16384,16384,500,500,1.0,478933.492,471853.5,25268.84009783028,0.052760645308618924,451167.0,471853.5,513987.2,539691.7,575182.0,601000.0,470250.0,473000.0,480154.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,478.933492,471.8535,25.26884009783028,513.9872,539.6917,575.182,500,2087.972582213983,2087.972582213983,100.25483872403728,51,retained_all_samples,11501568,11.501568,,,MEASURED,1952,,3309,3309.0,3309,,,58982,78058,19076,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,medium256,256,500,500,1.0,147620.578,144188.0,9780.246837187118,0.06625259817900941,134792.0,144188.0,155849.7,167561.84999999998,191418.24,209125.0,143625.0,145208.0,149876.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,147.620578,144.188,9.780246837187118,155.8497,167.56184999999996,191.41824,500,6774.123320395074,6774.123320395074,101.5278506767532,39,retained_all_samples,10321920,10.32192,,,MEASURED,1952,,3309,3309.0,3309,,,1401,20512,19111,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,small128,128,500,500,1.0,144986.998,141521.0,9929.824857337151,0.068487691960745,132708.0,141521.0,154141.7,160666.69999999995,187469.66999999998,248458.0,140917.0,142417.0,147346.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,144.986998,141.521,9.92982485733715,154.14170000000001,160.66669999999996,187.46966999999998,500,6897.170186253528,6897.170186253528,101.62704382637125,44,retained_all_samples,10174464,10.174464,,,MEASURED,1952,,3309,3309.0,3309,,,891,19998,19107,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,small64,64,500,500,1.0,143062.554,139583.0,9535.20867984652,0.06665062529113328,135125.0,139583.0,150988.1,159885.44999999998,189789.99999999997,210833.0,139166.5,140209.0,145470.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,143.062554,139.583,9.535208679846521,150.9881,159.88545,189.78999999999996,500,6989.949305672259,6989.949305672259,101.68279254961435,47,retained_all_samples,10141696,10.141696,,,MEASURED,1952,,3309,3309.0,3309,,,698,19808,19110,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,transaction512,512,500,500,1.0,152520.768,149229.0,9583.567336015534,0.06283450746861918,143875.0,149229.0,160712.2,167468.4,195548.25,229375.0,148604.0,150250.0,155016.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,152.520768,149.229,9.583567336015534,160.71220000000002,167.4684,195.54825,500,6556.484163520603,6556.484163520603,101.63599490923099,34,retained_all_samples,10403840,10.40384,,,MEASURED,1952,,3309,3309.0,3309,,,2313,21398,19085,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction,ML-DSA-65,verify_submission_envelope,vote192,192,500,500,1.0,146397.842,142459.0,10372.378325982456,0.07085062309854578,137959.0,142459.0,155924.4,164768.74999999997,189525.91999999993,238750.0,142042.0,143437.5,148834.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,146.397842,142.459,10.372378325982456,155.9244,164.76874999999998,189.52591999999993,500,6830.701780426518,6830.701780426518,101.66406687880003,58,retained_all_samples,10240000,10.24,,,MEASURED,1952,,3309,3309.0,3309,,,1143,20265,19122,1,accepted
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,block4096,4096,500,500,1.0,68952.332,67125.0,5738.73552907968,0.08322757711921448,64709.0,67125.0,74717.3,78758.34999999999,94176.41999999998,114792.0,67083.0,67208.0,68988.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,68.952332,67.125,5.738735529079681,74.71730000000001,78.75835,94.17641999999998,500,14502.772727106605,14502.772727106605,100.05172848976305,102,retained_all_samples,10780672,10.780672,,,MEASURED,,,,,,,,,26909,,1,canonical_hash_computed
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,digest32,32,500,500,1.0,34542.254,33584.0,3470.466747914574,0.10047018784340403,32375.0,33584.0,37754.200000000004,40389.599999999984,46301.16999999999,88375.0,33583.0,33625.0,34710.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,34.542254,33.584,3.4704667479145743,37.754200000000004,40.38959999999999,46.30116999999999,500,28950.050567053324,28950.050567053324,100.48562551824209,76,retained_all_samples,9994240,9.99424,,,MEASURED,,,,,,,,,12465,,1,canonical_hash_computed
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,kilobyte1024,1024,500,500,1.0,42944.828,41833.0,3105.5652976635515,0.07231523427369534,40209.0,41833.0,46467.3,48560.69999999998,57253.329999999994,66583.0,41792.0,41875.0,43134.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,42.944828,41.833,3.1055652976635515,46.4673,48.56069999999998,57.25332999999999,500,23285.69111977815,23285.69111977815,100.44050007605108,102,retained_all_samples,10551296,10.551296,,,MEASURED,,,,,,,,,15995,,1,canonical_hash_computed
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,large16384,16384,500,500,1.0,168195.442,164209.0,11111.986226883513,0.06606591768927669,158292.0,164209.0,178666.1,191643.44999999995,215304.49,242625.0,164040.5,164417.0,167946.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,168.195442,164.209,11.111986226883513,178.6661,191.64344999999994,215.30449,500,5945.464324770465,5945.464324770465,99.85169514879007,110,retained_all_samples,11501568,11.501568,,,MEASURED,,,,,,,,,70804,,1,canonical_hash_computed
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,medium256,256,500,500,1.0,36561.422,35250.0,4605.426113541567,0.12596408623115282,33667.0,35250.0,40096.4,43376.74999999996,53278.98999999994,93416.0,35208.0,35292.0,36592.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,36.561422,35.25,4.605426113541567,40.0964,43.376749999999966,53.278989999999936,500,27351.233767658163,27351.233767658163,100.08363460261474,94,retained_all_samples,10321920,10.32192,,,MEASURED,,,,,,,,,13248,,1,canonical_hash_computed
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,protocol,aegis_typed_transaction_component,BLAKE3,hash_canonical_transaction,small128,128,500,500,1.0,35281.848,34291.0,3459.4760085022713,0.09805257390435647,32875.0,34291.0,38254.200000000004,41961.049999999996,47167.83,69958.0,34250.0,34333.0,35410.0,protocol,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,35.281848,34.291,3.4594760085022713,38.254200000000004,41.96104999999999,47.16783,500,28343.186558708603,28343.186558708603,100.36322360438716,87,retained_all_samples,10174464,10.174464,,,MEASURED,,,,,,,,,12725,,1,canonical_hash_computed
